src,dst
13789,20939
21266,13790
34497,13790
13791,48368
41111,13791
31544,13791
18756,13791
48368,13791
13792,36881
14600,13796
13798,24443
13799,20851
13799,19187
13799,53698
13799,24923
13799,15642
1503,13799
21079,13799
18270,13800
13806,18142
27621,13806
13811,35152
13811,36200
13811,9265
13811,35651
53374,13811
2560,13811
21312,13811
28427,13811
22733,13811
28396,13811
13812,53437
13813,38308
13813,13956
13814,26703
13814,36187
13816,28458
6292,13816
42468,13816
13817,20809
36287,13819
24275,13819
13821,25836
13821,33786
44394,13821
37340,13822
13825,30684
13825,6920
13825,54453
13825,57327
13825,49254
13825,1649
13825,15985
50252,13825
21469,13825
37164,13825
13826,21245
13827,39676
13827,42735
2782,13833
13834,31365
13835,30526
13835,3027
13839,25456
13841,42335
13841,31677
13841,7852
38792,13841
4252,13841
13842,55325
13842,49709
13842,22384
13842,40300
14012,13842
55325,13842
13845,48488
13846,12538
54445,13846
13849,56969
13849,52351
13860,37856
13861,49389
22686,13862
13863,14192
13866,322
16255,13866
322,13866
47717,13867
13871,36180
13871,40795
13871,35866
25979,13871
670,13871
21773,13871
37060,13871
24780,13871
36180,13871
44504,13873
13876,41796
13877,496
13877,52947
13877,25303
13877,37560
13877,19834
13877,19465
13877,11395
13877,47901
4750,13877
12580,13877
13878,15624
9372,13879
13882,7525
13882,9462
38691,13884
26034,13885
13886,56468
34153,13886
13890,51387
13891,20111
13891,49709
13891,565
13894,28398
13894,40577
22641,13894
52111,13894
48738,13894
42314,13894
27522,13894
13896,48605
13896,27646
13896,186
13896,3336
13896,36574
13896,9472
22013,13897
18255,13897
13898,52450
13901,30925
13901,18887
13902,246
13902,43740
13906,47360
13906,25864
13906,24993
13908,43030
13909,40542
14117,13909
16855,13909
17568,13909
46236,13909
34792,13909
35460,13909
45809,13909
48511,13909
13457,13909
29014,13909
23640,13909
10029,13909
8559,13909
13910,41192
13910,45020
13910,23660
13910,49709
13910,50811
13910,36023
13911,51434
13911,22132
51434,13911
13914,42386
46993,13914
16383,13917
6582,13917
13918,44335
13918,13443
3989,13918
13919,17706
1625,13920
3513,13920
13921,35333
13921,20421
13921,41251
13921,16603
41251,13921
13922,44307
13924,34899
5108,13925
31839,13925
1913,13925
13928,23486
13928,37357
42863,13928
13929,33284
13930,54713
13930,39566
13930,34042
13930,9669
13930,2922
13930,54077
13930,20851
13930,35379
13930,41694
13930,53698
56758,13930
33614,13930
16811,13931
13935,53698
13935,14181
3794,13935
13936,15872
33944,13937
56345,13938
53201,13938
46559,13938
49630,13938
13944,28175
28175,13944
13945,30028
13947,53698
13947,36574
13950,41192
13950,41493
13950,34951
13950,52725
13950,31230
13950,42776
13950,37057
13950,28539
13950,26868
13950,45993
13950,45989
13950,23660
13950,40692
13950,47598
13950,5521
13950,57327
13950,36721
30660,13951
5766,13951
47660,13951
22548,13951
13952,22626
13952,20111
13952,30686
13952,41192
13952,41768
13952,47003
13952,16152
13952,17852
13952,57282
13952,51979
13952,5337
13952,26868
13952,18741
13952,17475
13952,49709
13952,14093
13952,3721
13952,57327
13952,16107
53062,13952
25982,13952
33524,13952
31317,13952
14419,13952
22641,13952
50067,13952
22184,13952
40086,13952
42027,13952
52334,13952
8848,13952
2492,13952
41923,13952
43873,13952
15754,13952
2516,13952
49567,13952
51586,13952
14231,13952
1872,13952
54960,13952
16301,13952
23990,13952
5034,13952
33943,13952
44781,13952
42314,13952
30481,13952
13953,15927
13813,13956
56123,13956
2613,13957
29424,13957
37731,13957
7918,13957
39797,13957
34996,13957
36912,13957
13959,39330
13959,53346
13959,24537
13959,52622
13959,5266
42082,13960
3724,13960
54301,13960
30257,13961
16483,13961
13099,13961
41401,13961
13965,3203
30308,13966
13967,42718
13971,20111
13971,7321
13971,3968
13971,55068
13971,14968
13971,11846
13971,57327
13971,36502
33209,13971
30376,13971
42027,13971
16301,13971
30516,13971
35412,13971
756,13971
49930,13971
20648,13971
2546,13971
1310,13971
41727,13971
49288,13971
25371,13971
50563,13971
35019,13971
11785,13971
23234,13971
9273,13971
13973,10800
13973,54339
32075,13975
29655,13975
30088,13975
13978,6421
13978,52241
13978,11479
23131,13979
13980,45259
47552,13980
12259,13980
12684,13981
13983,28307
45134,13984
13986,11628
3828,13986
36646,13986
13987,31729
13987,53269
13988,49709
13988,11846
13988,35710
13988,36502
24822,13988
31571,13988
35164,13991
1136,13991
48081,13992
13994,30684
13994,54585
13994,44733
13994,49709
13994,56598
13994,51602
13997,32935
8566,13998
41575,14000
42314,14001
30757,14001
38236,14001
39509,14006
14007,43388
14009,56021
14009,30336
21232,14009
14011,30677
18352,14011
19605,14011
971,14011
33113,14011
14012,13842
14012,26196
14012,22384
31689,14012
21782,14012
10385,14015
11890,14015
14016,41894
14016,32663
14016,11840
14016,43422
14017,29953
14017,24034
14017,40839
29953,14017
14021,37679
14023,2859
2859,14023
43336,14024
32360,14024
19203,14024
26556,14024
42258,14024
14025,55807
14025,12134
14025,15301
13123,14027
14028,11181
14029,57296
14029,40538
14029,13484
52961,14031
14032,34236
14032,160
14032,32762
14032,3755
47812,14032
52498,14032
34236,14032
14035,51764
14035,11163
14038,4241
14040,12674
14044,53691
14044,21259
14044,51929
14044,32498
14044,26370
49252,14044
38602,14044
14046,25426
14046,10168
14046,22384
2892,14046
14048,2560
14048,41584
14048,24276
14048,39625
14048,57103
14048,36209
14048,35788
14048,4197
14048,5105
14048,11521
14048,8346
14048,30754
14048,53698
14048,7852
14048,51828
14049,26481
14049,7818
14049,6048
14049,54453
14049,49254
14049,1649
14049,20273
14049,31361
18095,14049
55080,14049
23908,14049
48840,14049
14056,12400
14056,33985
14056,14387
14056,37481
8992,14057
14059,31038
14060,9738
45078,14060
33824,14060
33711,14061
31386,14064
23779,14064
14066,38989
8653,14066
2249,14066
24517,14066
44423,14067
25978,14067
8172,14067
14071,24766
14072,46468
14072,25015
14072,10970
44574,14072
12173,14072
10970,14072
14073,48032
52148,14073
14075,37459
38118,14078
20229,14078
19595,14080
26624,14082
14083,41166
14083,30438
14083,20439
14083,5953
14083,24700
14083,36438
14083,2704
14083,5703
43340,14083
14087,15932
14087,49446
14087,18046
14087,54984
14088,35372
14091,12268
14091,16451
14091,8571
5268,14091
14092,41702
10809,14092
40396,14092
14093,57327
13952,14093
13717,14093
52449,14093
31438,14093
14095,44998
14097,11840
14097,49709
14101,18690
14101,34426
14107,39298
53115,14107
2298,14107
39298,14107
54954,14107
14110,27123
38275,14111
14112,33985
14112,14387
14112,37481
14115,16123
14115,27800
14115,5751
14115,28331
14115,9328
14117,30381
14117,41456
14117,23870
14117,13909
14119,22211
14119,6701
22211,14119
14122,53910
32153,14125
30491,14125
17360,14125
53660,14125
14129,24272
14129,57282
14129,49543
14129,35571
14129,7928
14129,49363
14129,2537
14129,47802
14129,23660
25490,14129
22641,14129
40277,14129
2411,14129
19454,14129
43601,14129
3828,14129
27728,14129
6602,14129
28924,14129
49873,14129
9998,14129
25558,14129
41806,14129
540,14129
24272,14129
14130,27053
14130,16769
14130,51320
54320,14134
32991,14134
56495,14138
9252,14145
40396,14145
37861,14145
14146,12831
12721,14146
42908,14146
54091,14148
40166,14148
49963,14148
14149,53407
7438,14151
14152,56267
14155,27588
22899,14155
40676,14155
23532,14155
14160,4376
14160,29236
52455,14160
14163,50541
14163,42747
14163,42386
14164,23
14164,26802
14164,51634
14164,34245
14164,41677
14164,45407
14164,47465
14164,11338
14164,48983
14164,21109
14164,6205
14164,27926
14164,43870
14164,32682
14165,39964
14165,40917
14165,46022
14165,18569
14165,15392
14165,34553
14165,38127
14165,21725
8618,14165
33089,14165
14166,38770
14166,5966
14169,57327
8381,14169
54414,14169
24897,14169
35120,14169
6799,14171
74,14171
15330,14171
14173,10253
34033,14175
41134,14177
14179,32202
14179,37142
14180,2754
14180,17192
14180,51077
14180,20392
14180,35553
14180,33528
14180,17760
14180,39479
14180,22663
14180,3006
13935,14181
14183,25866
14184,37291
14184,34185
14184,8587
37291,14184
14185,12985
14185,34139
14185,5922
14185,2125
18683,14185
38629,14185
14187,43973
14187,47656
14188,8508
14189,25961
22510,14189
18050,14189
14190,44307
3772,14191
22813,14192
39321,14192
13863,14192
38688,14192
41062,14192
18756,14192
53592,14192
32130,14192
6257,14192
41021,14192
44805,14192
14193,50188
13056,14193
22776,14194
29855,14194
635,14194
319,14198
56125,14198
25817,14198
30909,14199
42442,14199
44777,14199
9881,14199
19599,14199
56301,14199
14200,51495
10520,14203
28678,14205
40231,14205
11387,14205
21056,14205
2248,14205
30578,14205
34989,14205
38588,14205
57351,14208
43093,14208
55233,14208
14209,10580
14211,43790
14211,31023
36849,14211
14215,4377
14215,27515
16395,14215
14216,40313
26668,14220
14221,18044
14221,33416
14221,16829
14221,39965
14221,24697
14221,49784
14221,37832
14221,46102
14221,38950
14221,30377
14221,30423
14221,5199
14221,13225
8442,14221
23995,14221
18044,14221
52021,14222
44666,14222
14224,27146
14224,45435
14226,55775
54156,14226
15516,14226
14227,20111
14227,971
14227,41217
14227,49638
14227,38645
14227,7688
14227,37778
14227,53113
14227,5604
14227,23442
14227,57327
14227,29004
2357,14227
19605,14227
8756,14227
13582,14227
7918,14227
971,14227
33113,14227
14230,43236
14231,20281
14231,25936
14231,20572
14231,13952
14231,10395
14231,19785
14231,31346
14231,33648
14231,37428
14231,57246
14231,20111
14231,52725
14231,25668
14231,31230
14231,57282
14231,37057
14231,34726
14231,14302
14231,15506
14231,28539
14231,30684
14231,31438
14231,23804
14231,11338
14231,37832
14231,36624
14231,47802
14231,38950
14231,31677
14231,49709
14231,57327
14231,3373
14419,14231
22641,14231
20281,14231
14232,12106
14232,1892
38162,14232
14233,57327
14233,7913
14236,49094
14238,52326
35767,14238
28568,14238
38345,14238
14240,18974
14240,54604
39467,14243
14246,45445
14246,30148
14250,37339
4526,14250
23513,14250
14251,51189
14252,1843
14252,37419
14252,22729
14252,19187
14252,53698
14253,52936
14255,48169
14258,53310
14259,8811
14262,48854
14262,57386
47874,14262
14263,6890
26164,14264
4766,14264
14265,30305
14267,35807
35724,14267
6939,14267
57388,14267
24082,14267
14268,49971
14268,3423
14268,49986
46334,14271
14274,51750
14277,53310
14277,40692
14277,46610
14277,54034
47934,14277
33395,14278
10007,14279
39023,14279
16032,14279
52533,14281
3016,14281
51853,14281
14284,27214
38201,14284
14288,9738
14289,35021
14293,12279
14294,10797
14294,51797
15887,14294
14296,39066
14296,11240
14298,38524
14298,10671
948,14298
11217,14298
43449,14298
26862,14298
14302,30684
14302,31438
14302,18741
14302,45041
14302,36624
14302,3968
14302,8884
14302,40692
14302,49709
14302,57327
4992,14302
57146,14302
43873,14302
14231,14302
8751,14302
19785,14302
31346,14302
57246,14302
14945,14302
14304,20646
14304,7460
14307,51944
40676,14309
23782,14310
30037,14312
51497,14312
39536,14312
50927,14312
41608,14312
39114,14312
14315,17768
14315,36502
14316,40161
14317,23648
14317,9140
14317,14858
9318,14317
14321,31680
14321,17261
14322,47364
14323,42288
27090,14324
52273,14324
27904,14324
1424,14326
14328,24457
14328,37854
14328,12124
12296,14328
26979,14329
38431,14329
14330,48524
14333,10628
40050,14333
14335,32629
14335,42619
14335,34074
14337,4534
14337,39083
21278,14339
51196,14340
18108,14340
29535,14343
5462,14343
42723,14344
50315,14346
14347,18283
14347,9738
24648,14348
56658,14349
32480,14349
51404,14349
49715,14349
6176,14349
26585,14349
3888,14349
11774,14349
6602,14349
15133,14349
37793,14349
55040,14349
3055,14349
30653,14349
3533,14349
28645,14349
19045,14349
37548,14349
57041,14349
5197,14349
27053,14349
54937,14349
37002,14349
19112,14349
53956,14349
39412,14349
53466,14349
16256,14349
48595,14349
15506,14349
15713,14349
38140,14349
25817,14349
41660,14350
6217,14352
15929,14358
40155,14360
27464,14360
39916,14360
578,14360
14362,15287
11544,14363
14364,14681
14368,32635
14368,11919
14368,30950
53261,14372
25786,14372
11954,14374
46850,14374
14381,16640
14381,16055
14381,36502
14382,50134
14382,50824
14382,41411
36014,14382
50134,14382
14383,36975
14384,1892
28333,14384
13144,14384
42314,14384
1892,14384
14386,35700
14386,825
14386,10708
14386,3760
14386,45302
14386,9475
14386,2383
11970,14386
57169,14386
29206,14386
2246,14386
19735,14386
50387,14386
52184,14386
35700,14386
11253,14386
42143,14386
51910,14386
14387,37481
14387,41122
53914,14387
41816,14387
14056,14387
6547,14387
53743,14387
81,14387
28852,14387
50844,14387
2123,14387
29909,14387
1689,14387
27112,14387
39409,14387
19602,14387
16978,14387
12409,14387
42481,14387
13495,14387
14112,14387
26541,14387
33985,14387
22562,14387
26458,14387
14388,7241
7066,14390
14392,47347
14392,57145
47347,14392
57145,14392
50189,14392
28889,14394
13769,14394
27157,14394
20262,14394
14398,14585
14398,54682
14398,10199
14398,17588
14398,53490
14398,55068
14398,15838
14398,19214
6919,14404
55031,14404
14405,20263
14406,6644
14406,36236
14406,55209
14406,42492
14406,45435
14406,2101
14406,10132
14406,41665
34331,14406
27994,14406
38046,14406
6024,14406
26034,14406
6304,14406
8014,14406
43636,14406
14407,45283
47874,14410
39566,14410
57157,14410
1986,14410
25694,14410
43168,14410
6822,14410
14412,13144
14412,4605
14413,29655
14413,42981
14413,54603
14413,20368
14413,48513
14413,28148
14413,29444
14413,45211
14413,45427
14413,30581
14413,34865
14413,3457
14413,23523
14413,17869
14413,54245
14413,15331
14413,33448
14413,2873
14413,6421
14413,43550
14413,28359
14413,43779
14413,54113
14413,28452
14413,1176
14413,37020
14413,46677
14413,45953
14413,25462
14413,1496
14413,22951
14416,44756
24442,14416
29282,14416
7992,14416
14740,14417
27637,14417
22733,14417
14419,14231
14419,13952
14419,10395
14419,31346
14419,37428
14419,20111
14419,46026
14419,5058
14419,57282
14419,10011
14419,39209
14419,15506
14419,30684
14419,38950
14419,40692
14419,26700
14419,57327
14419,3201
14419,51764
14419,28963
14419,755
14420,8549
38326,14420
32823,14425
44714,14425
7612,14426
28991,14426
6958,14426
14428,44087
12008,14428
12263,14429
54583,14432
14434,20883
44229,14434
8834,14436
14446,5808
14447,28634
9530,14448
39195,14454
6238,14456
25604,14457
20447,14458
31904,14459
14460,31022
14460,15945
14460,47216
14460,42573
14460,22202
14460,49400
14460,36502
14460,45745
14461,57437
14461,23370
14461,42267
56942,14462
55687,14462
14463,24756
14465,2148
31388,14467
14469,10394
14469,1316
4852,14469
38283,14472
49792,14472
38079,14472
14476,28759
14476,30146
14477,57115
48864,14477
57115,14477
21750,14480
13652,14480
29985,14482
14488,29222
14488,9738
14493,9609
14501,46746
1859,14501
14502,30790
14502,37425
14502,24827
14502,8946
14502,46735
14502,37568
14502,54399
14502,16569
12299,14502
37769,14502
14504,13507
40582,14504
14505,24473
14505,13728
14505,36784
14505,11840
14505,39467
14505,49943
14505,16982
14505,4184
14505,3201
14505,53698
27534,14505
4058,14506
14511,4164
14511,19119
14511,23808
14511,53269
14511,45186
41263,14512
14514,51743
14515,34329
13478,14516
14517,51643
14519,47667
9403,14519
31150,14519
44777,14519
14520,31312
14520,9669
14520,54077
14520,55445
14520,35379
14520,24824
14520,53698
14520,12849
14524,34389
14527,6317
14527,16896
14527,23944
14527,117
14527,41677
14527,56675
14527,49709
14527,46556
14527,8766
14527,51763
14527,23525
14528,2731
14528,30969
14530,29304
18217,14532
48793,14532
20539,14532
711,14532
41348,14532
40420,14534
30176,14535
14536,27720
14538,36502
14540,43752
14540,40357
14540,56347
14540,5850
14540,32282
14540,53698
14540,19877
14540,43726
14540,36502
7467,14540
22718,14540
2021,14540
19621,14540
47874,14540
14542,35989
36452,14542
14551,24376
54525,14551
14552,33437
14554,11238
14555,633
46896,14555
30212,14555
13481,14555
395,14555
35743,14555
14556,25536
22072,14557
14561,5074
14562,47907
6398,14565
3782,14565
14566,23523
14566,25424
6458,14569
31945,14570
14573,27144
14573,7249
14573,57327
14573,3201
22651,14573
7249,14573
28332,14578
14581,55392
14582,57033
14582,11840
14583,56558
14583,47282
2582,14585
14398,14585
12200,14587
13,14588
23923,14588
14590,13764
14593,25686
34266,14593
45159,14594
14595,50734
41835,14596
20229,14598
14600,13796
14600,39275
14601,5706
49005,14603
41479,14606
43380,14606
5941,14606
8965,14607
21287,14608
14609,55239
44076,14612
14613,53858
39998,14616
55364,14616
41016,14616
2740,14616
25128,14617
14618,49709
14618,7646
53291,14618
9291,14620
14623,6306
14623,30611
14623,7165
14623,2697
14623,22627
14623,11846
14623,51764
16314,14623
8756,14623
45230,14623
14626,27409
14626,18440
3916,14627
14628,6289
28167,14628
14630,13285
383,14632
14636,24451
41873,14637
43973,14638
4399,14639
31658,14639
9118,14639
20314,14639
32474,14639
14642,19268
14644,3300
8616,14644
23579,14645
19445,14645
22326,14645
14648,55068
14648,36502
14649,28063
14649,7219
14649,28809
14650,2919
14650,5854
14650,44738
42124,14651
14652,49034
14652,13430
14652,43030
14652,3265
14652,36387
28227,14652
22728,14652
6195,14652
38146,14652
50034,14652
42475,14652
37375,14652
14657,44875
14657,25833
14657,29833
14657,39682
14657,4262
14657,51604
14657,2796
14657,47968
14657,30146
14657,462
14657,28994
14657,11005
37650,14657
50685,14657
16062,14657
15720,14657
33482,14657
19114,14657
14658,16528
14659,4535
27807,14661
14663,18879
20972,14666
48099,14667
8589,14667
3352,14667
44853,14667
14668,34481
14668,54811
14668,23158
13486,14668
5268,14668
23158,14668
14670,49846
6794,14671
14673,37357
14673,2620
14673,35990
14673,53918
14673,53640
14673,30684
14673,47465
14673,15181
14673,24250
14673,57394
14673,24033
14673,43678
